timestamp_ms,timestamp_iso,active_provider,on_fallback,coverage_pct,area_sqm,active_robots,accuracy,latency_ms,reliability,freshness_ms,degraded
1774896240905,2026-03-30T20:44:00+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1774896243906,2026-03-30T20:44:03+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1774896245874,2026-03-30T20:44:05+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896248866,2026-03-30T20:44:08+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896251897,2026-03-30T20:44:11+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1774896254887,2026-03-30T20:44:14+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1774896257868,2026-03-30T20:44:17+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1774896260881,2026-03-30T20:44:20+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896263869,2026-03-30T20:44:23+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1774896266872,2026-03-30T20:44:26+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896269881,2026-03-30T20:44:29+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896272866,2026-03-30T20:44:32+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896274829,2026-03-30T20:44:34+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1774896277832,2026-03-30T20:44:37+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1774896280825,2026-03-30T20:44:40+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896283825,2026-03-30T20:44:43+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896286833,2026-03-30T20:44:46+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1774896289826,2026-03-30T20:44:49+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1774896292835,2026-03-30T20:44:52+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896295827,2026-03-30T20:44:55+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896298828,2026-03-30T20:44:58+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896301851,2026-03-30T20:45:01+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896304839,2026-03-30T20:45:04+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1774896306798,2026-03-30T20:45:06+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896309796,2026-03-30T20:45:09+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896312795,2026-03-30T20:45:12+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896315810,2026-03-30T20:45:15+02:00,idt1a,0,0,0,2,0.95,1,0.97,0,0
1774896318795,2026-03-30T20:45:18+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896321802,2026-03-30T20:45:21+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
1774896324795,2026-03-30T20:45:24+02:00,idt1a,0,0,0,2,0.95,12,0.97,0,0
